Date,Open,High,Low,Close,Volume
2024-01-02 05:00:00,26.64,26.691,22.77,22.93,102571842.0
2024-01-03 05:00:00,20.7,23.75,20.39,23.435,96670291.0
2024-01-04 05:00:00,24.16,26.88,23.0,26.27,97753594.0
2024-01-05 05:00:00,25.48,25.6,23.3221,24.12,92250599.0
2024-01-08 05:00:00,24.77,26.6501,22.62,25.98,113019059.0
2024-01-09 05:00:00,25.48,26.67,24.75,25.73,84955919.0
2024-01-10 05:00:00,24.79,27.68,23.78,25.63,140233366.0
2024-01-11 05:00:00,27.29,29.18,20.75,22.4,213408162.0
2024-01-12 05:00:00,21.5,22.07,18.76,18.98,138255714.0
2024-01-16 05:00:00,18.65,19.04,17.18,17.78,106408843.0
2024-01-17 05:00:00,17.5,17.9799,16.62,17.26,76361061.0
2024-01-18 05:00:00,17.22,18.15,15.96,16.07,91998273.0
2024-01-19 05:00:00,15.98,16.48,14.62,16.13,110136410.0
2024-01-22 05:00:00,15.52,17.14,15.205,16.61,82482702.0
2024-01-23 05:00:00,15.79,16.65,15.45,16.11,56602638.0
2024-01-24 05:00:00,16.604,17.19,15.54,15.65,68891568.0
2024-01-25 05:00:00,15.76,16.57,15.57,16.27,56469249.0
2024-01-26 05:00:00,17.23,18.45,16.89,17.85,87559350.0
2024-01-29 05:00:00,17.96,19.73,17.53,18.52,92576940.0
2024-01-30 05:00:00,18.44,19.08,17.83,18.11,56458795.0
2024-01-31 05:00:00,17.46,19.18,17.27,17.73,75527896.0
2024-02-01 05:00:00,17.76,18.87,17.14,18.6,64373705.0
2024-02-02 05:00:00,17.94,19.0758,17.83,18.2,52991503.0
2024-02-05 05:00:00,18.12,18.26,16.62,16.64,50371814.0
2024-02-06 05:00:00,16.66,17.495,16.4,17.06,39214207.0
2024-02-07 05:00:00,16.85,17.6,16.14,17.54,53166154.0
2024-02-08 05:00:00,18.66,21.62,18.26,21.58,106855874.0
2024-02-09 05:00:00,23.682,24.36,22.5,23.89,117143162.0
2024-02-12 05:00:00,23.6,27.5499,23.6,27.28,102363866.0
2024-02-13 05:00:00,24.4,26.4,24.1,25.72,77122133.0
